Product_ID,Product_name,Qty,Lead Time(days),Date,Sales,Moving_Avg_Sales,Cumulative_Sales,Month,Week,Day_of_Week,Lead_Time_Impact
1000216661,"BEARING,BALL,DEEP GROOVE,6218C3VL0241 M   SKF",3.0,4,2024-01-14,1,1.0,1,1,2,6,0.25
1000291505,"BEARING,BALL;CAT:6218C3   SKF",8.0,3,2024-01-15,2,2.0,2,1,3,0,0.6666666666666666
1000422265,BEARING;BALL: 6218-M C3   SKF,4.0,3,2024-01-16,1,1.0,1,1,3,1,0.3333333333333333
1000022936,"BEARING,BALL,6217 C3    SKF",5.0,7,2024-01-18,2,2.0,2,1,3,3,0.2857142857142857
1000376896,"BEARING;BALL,Dsgn:6216-2Z-C3    SKF",6.0,6,2024-01-19,1,1.0,1,1,3,4,0.16666666666666666
1000376320,"BEARING;DSGN:6216.C4.J20AA,SLG,80,140   SKF",4.0,6,2024-01-20,2,2.0,2,1,3,5,0.3333333333333333
1000022932,"BEARING,BALL,6213   SKF",6.0,6,2024-01-21,1,1.0,1,1,3,6,0.16666666666666666
1000022932,"BEARING,BALL,6213 C3#   SKF",2.0,6,2024-01-22,1,1.0,1,1,4,0,0.16666666666666666
1000247482,"BEARING,BALL,6213-2RS1   SKF",2.0,6,2024-01-23,1,1.0,1,1,4,1,0.16666666666666666
1000346814,BEARING;PN:6213 ZZ C3   SKF,7.0,5,2024-01-24,3,3.0,3,1,4,2,0.6
1000092590,"BEARING,BALL,6209-ZZ     SKF",28.0,3,2024-01-25,31,31.0,31,1,4,3,10.333333333333334
1000022926,"BEARING,BALL,6209 2Z C3# (FAG-12 + SKF-10)",22.0,6,2024-01-26,4,4.0,4,1,4,4,0.6666666666666666
1000022923,"BEARING,BALL,Dsgn:6208 2Z   SKF",47.0,3,2024-01-27,39,39.0,39,1,4,5,13.0
1000022924,"BEARING,BALL,6208 2Z C3#    SKF",1.0,2,2024-01-29,1,1.0,1,1,5,0,0.5
1000532804,"BEARING,BALL;Dsgn:6208 ZZ C4   SKF",16.0,5,2024-01-30,3,3.0,3,1,5,1,0.6
1000023199,"BEARING,BALL,6207 2Z C3    SKF",2.0,6,2024-01-31,1,1.0,1,1,5,2,0.16666666666666666
1000022920,"BEARING,BALL,6206 2Z#    SKF",33.0,1,2024-02-01,18,18.0,18,2,5,3,18.0
1000208911,"BEARING,BALL,6205 2Z C3  SKF",26.0,4,2024-02-02,14,14.0,14,2,5,4,3.5
1000022915,"BEARING,BALL,6004 2Z C3#   TIMKEN",20.0,7,2024-02-03,8,8.0,8,2,5,5,1.1428571428571428
1000023196,"BEARING,BALL,6203 2Z C3    SKF",63.0,1,2024-02-04,29,29.0,29,2,5,6,29.0
1000208912,"BEARING,BALL,6202 2Z C3    SKF",36.0,5,2024-02-05,22,22.0,22,2,6,0,4.4
1000023052,"BEARING,BALL,6201 2Z#    SKF",40.0,4,2024-02-06,28,28.0,28,2,6,1,7.0
1000358154,BEARING;PN:6007 2Z/C3  SKF ,0.0,5,2024-02-07,1,1.0,1,2,6,2,0.2
1000022981,"BEARING,BALL,6001   SKF",4.0,3,2024-02-08,1,1.0,1,2,6,3,0.3333333333333333
1000225360,"SWITCH,LIMIT,240VAC,1NO+1NC,XCK-S (JAI BAJAJI)",12.0,3,2024-02-10,7,7.0,7,2,6,5,2.3333333333333335
1000182313,"LIMIT SWITCH,240V AC,IEC60947-5-1, PLUNGER TYPE (SIEMENS)",47.0,1,2024-02-11,14,14.0,14,2,6,6,14.0
1000202980,"LIMIT SWITCH,10A,PN:3SE3100-1E",8.0,1,2024-02-12,3,3.0,3,2,7,0,3.0
1000230427,PRESSURE SWITCH (HYD),8.0,5,2024-02-18,5,5.0,5,2,7,6,1.0
1000230427,DIFFERENTIAL PRESS SWITCH (LUB),5.0,6,2024-02-19,1,1.0,1,2,8,0,0.16666666666666666
1000177915,"DIFFERENTIAL PRESS SWITCH, 0.5 - 10BAR (HYD)",4.0,3,2024-02-20,1,1.0,1,2,8,1,0.3333333333333333
1000225437,"DIFFERENTIAL PRESS SWITCH,MM:VD5D.0/L24",6.0,4,2024-02-21,2,2.0,2,2,8,2,0.5
1000149657,"SWITCH,HYDRAULIC PRESSURE (400BAR)",3.0,1,2024-02-22,2,2.0,2,2,8,3,2.0
1000318442,ROLL MOUNTING CART PRESSURE SWITCH,2.0,5,2024-02-23,1,1.0,1,2,8,4,0.2
1000299968,VD CONTROLLER;MM3010DI13DR08AI02,4.0,5,2024-02-24,2,2.0,2,2,8,5,0.4
1000539453,ANNOUNCIATOR,1.0,1,2024-02-25,1,1.0,1,2,8,6,1.0
1000248338,"COIL,SOL,24V DC,MM:347B04",22.0,4,2024-03-01,1,1.0,1,3,9,4,0.25
1000352451,"ROSEMOIUNT PRESSURE TRANSMITTER, 0 - 25 BAR ",2.0,7,2024-03-07,1,1.0,1,3,10,3,0.14285714285714285
1000238263,"COIL, SOLENOID,24VDC,1.25A,MM:M-3SED6CK-1X350CG24N9K4",11.0,2,2024-03-10,1,1.0,1,3,10,6,0.5
1000084653,"COIL,SOLENOID,24VDC,1.45A,MM:019793 K425",21.0,1,2024-03-11,1,1.0,1,3,11,0,1.0
1000568853,"CONNECTOR;PROXIMITY SENSOR,PN:E11293",30.0,2,2024-03-12,10,10.0,10,3,11,1,5.0
1000011919,"POSITIONER,PNEUMATIC,MM:830WP (Make-Fobs Marshal)",3.0,7,2024-03-13,2,2.0,2,3,11,2,0.2857142857142857
1000192410,"POSITIONER;4-20mA,MM:DVC6020 F/VALVE (Make-Fisher)",1.0,6,2024-03-14,1,1.0,1,3,11,3,0.16666666666666666
1000234762,"CONTROLLER STREIGHTING MACHINE PANEL,24VDC,MM:TP02G-AS1",1.0,3,2024-03-16,1,1.0,1,3,11,5,0.3333333333333333
1000494549,"CONNECTOR;MALE,PN:268B94",26.0,7,2024-03-19,8,8.0,8,3,12,1,1.1428571428571428
1000494581,"CONNECTOR;FEMALE,PN:267B94",25.0,6,2024-03-20,9,9.0,9,3,12,2,1.5
1000316989,"DRIVE;380-480V,PN:SKC3400300,  MAKE- NORTEK-FOR VD",1.0,7,2024-03-21,1,1.0,1,3,12,3,0.14285714285714285
1000316986,"DRIVE;380-480V,PN:SKB3400150,   MAKE- NORTEK-FOR VD",1.0,2,2024-03-22,1,1.0,1,3,12,4,0.5
1000266804,SIEMENS POSITIONER DISPLAY (NOT IN USE),1.0,7,2024-03-23,1,1.0,1,3,12,5,0.14285714285714285
1000316861,TEMPERATURE SWITCH; PN:2059031  MAKE- NORTEK FOR VD,1.0,3,2024-03-24,1,1.0,1,3,12,6,0.3333333333333333
1000316858,FLOW SWITCH; PN:2039501 MAKE- NORTEK -FOR VD,3.0,2,2024-03-25,3,3.0,3,3,13,0,1.5
1000316873,"VALVE,SOL;EBB 6212,PN:EBB 6212 MAKE- NORTEK  -FOR VD",1.0,2,2024-03-26,1,1.0,1,3,13,1,0.5
1000230428,"SWITCH,FLOW,110Â°C,MM:UM3K-015-GM70, MAKE- NORTEK-FOR VD",1.0,1,2024-03-28,1,1.0,1,3,13,3,1.0
1000316872,"CONTROL;FLOW,PN:12A",1.0,1,2024-03-29,1,1.0,1,3,13,4,1.0
1000293989,LEVEL SWITCH;PN:NT 62-MS-S6,1.0,1,2024-03-30,1,1.0,1,3,13,5,1.0
1000316870,"LEVEL SWITCH;ELECTRICAL,PN:4604102/100 -FOR VD",1.0,3,2024-03-31,1,1.0,1,3,13,6,0.3333333333333333
1000316868,"VALVE,SOL;ESM 8614,PN:ESM 8614 -FOR VD",1.0,6,2024-04-01,1,1.0,1,4,14,0,0.16666666666666666
1000484947,"THERMOCOUPLE;PT100,3,PN:TR10-D  -FOR VD",1.0,7,2024-04-02,1,1.0,1,4,14,1,0.14285714285714285
1000317180,LEVEL SWITCH;PN:4604115_260   -FOR VD,1.0,2,2024-04-04,1,1.0,1,4,14,3,0.5
1000316855,"VALVE,SOL;VS 8414,PN:VS 8414  -FOR VD",1.0,7,2024-04-05,1,1.0,1,4,14,4,0.14285714285714285
1000311872,FLOAT LEVEL SWITCH,1.0,2,2024-04-08,1,1.0,1,4,15,0,0.5
1000476326,TRANSFORMER FOR ENERPAC ,1.0,1,2024-04-09,1,1.0,1,4,15,1,1.0
1000526894,"DC VALVE;10BAR,PN:W7076A3332",0.0,2,2024-04-12,1,1.0,1,4,15,4,0.5
1000583963,"POSITIONER VALVE,CTRL;CS.A216,WCC,SS,CL150,6IN,FE (Cable Celler)",1.0,7,2024-04-13,1,1.0,1,4,15,5,0.14285714285714285
1000583970,"POSITIONER VALVE,CTRL;CS,A216,WCC,SS,CL150,4IN,FE (Cable Celler)",1.0,1,2024-04-14,1,1.0,1,4,15,6,1.0
1000584019,"POSITIONER VALVE,CTRL;CS,A216WCC,SS,CL150,3IN,FE (Cable Celler)",1.0,4,2024-04-15,1,1.0,1,4,16,0,0.25
1000047839,"LOUDSPEAKER,MM:LBD 8347+LBD 8308",2.0,5,2024-04-16,2,2.0,2,4,16,1,0.4
1000009776,"SIREN,ELECTRONIC,220VAC,RANGE-1KM",3.0,4,2024-04-17,1,1.0,1,4,16,2,0.25
1000009792,"SIREN, ELECTRONICS",5.0,1,2024-04-18,2,2.0,2,4,16,3,2.0
1000047838,"AMPLIFIER,EXTENSION,MM:LBD8924/01",3.0,6,2024-04-19,1,1.0,1,4,16,4,0.16666666666666666
1000047813,"JUNCTION BOX,MM:LBD8930 JL",7.0,6,2024-04-20,4,4.0,4,4,16,5,0.6666666666666666
1000047855,"LOUDSPEAKER,MM:LBD 8363/MR  (Small)",12.0,4,2024-04-21,1,1.0,1,4,16,6,0.25
1000356913,SPEAKER UNIT (PART OF LOUDSPEAKER);PN:LBD 8308M,4.0,3,2024-04-22,1,1.0,1,4,17,0,0.3333333333333333
1000047845,"DIAPHRAGM F/DRIVER UNIT,MM:LBD8308 30W",18.0,7,2024-04-23,6,6.0,6,4,17,1,0.8571428571428571
1000047847,"CAPSULE,EARPICE,MM:LBD 8904",30.0,7,2024-04-24,2,2.0,2,4,17,2,0.2857142857142857
1000047931,"CAPSULE,MOUTHPIECE,MM:LBD 8904",10.0,4,2024-04-25,7,7.0,7,4,17,3,1.75
1000047929,"HANDSET,COMPLETE,MM:LBD 8904",8.0,2,2024-04-26,3,3.0,3,4,17,4,1.5
1000047930,"CRADLE SWITCH,MM:LBD 8904",5.0,2,2024-04-27,2,2.0,2,4,17,5,1.0
1000047936,"TRANSISTOR UNIT,MM:LBD 8904",10.0,7,2024-04-28,5,5.0,5,4,17,6,0.7142857142857143
1000047934,"DIODE UNIT,MM:LBD 8904",10.0,7,2024-04-29,4,4.0,4,4,18,0,0.5714285714285714
1000257092,"PRESET F/AMPLIFIER,MM:LBD8924/01",20.0,1,2024-05-02,2,2.0,2,5,18,3,2.0
1000047932,"PRESET UNIT,V&H,MM:LBD 8904",10.0,6,2024-05-05,6,6.0,6,5,18,6,1.0
1000047937,"RELAY;24V/02 POLE,MM:LBD 8904",1.0,5,2024-05-06,1,1.0,1,5,19,0,0.2
1000047930,"CRADLE SWITCH,MM:LBD 8904",5.0,6,2024-05-07,3,2.5,5,5,19,1,0.5
1000047933,"CAPACITOR UNIT,MM:LBD 8904",5.0,6,2024-05-10,1,1.0,1,5,19,4,0.16666666666666666
1000047851,"MICRO SWITCH,MM:LBD 8904",2.0,1,2024-05-11,1,1.0,1,5,19,5,1.0
1000047851,MICRO SWITCH,10.0,2,2024-05-13,5,5.0,5,5,20,0,2.5
1000047857,"MAIN PCB DESKTOP, MM:LBD 8904",9.0,4,2024-05-18,3,3.0,3,5,20,5,0.75
1000047856,"TRANSFORMER- AMPLIFIER,MM:LBD 8904",30.0,5,2024-05-19,19,19.0,19,5,20,6,3.8
1000257096,"FUSE,1.6A F/AMPLIFIER,LBD8924/01",20.0,4,2024-05-22,14,14.0,14,5,21,2,3.5
1000047822,"DESKTOP STATION,TYPE:LBD/8904",2.0,4,2024-05-23,1,1.0,1,5,21,3,0.25
1000047825,"PUBLIC ADDRESS SYSTEM,MM:LBD-8921/01",0.0,4,2024-05-24,1,1.0,1,5,21,4,0.25
1000413817,"SWITCH,PRS;PN:3397160,F/AC PANEL",4.0,5,2024-05-25,1,1.0,1,5,21,5,0.2
1000411181,"VALVE;EXPANSION,PN:3397334",3.0,7,2024-05-26,2,2.0,2,5,21,6,0.2857142857142857
1000413836,"DRYER;PN:3397048,F/AC PANEL",1.0,4,2024-05-27,1,1.0,1,5,22,0,0.25
1000413832,"VALVE;PN:3397050,F/AC PANEL",4.0,6,2024-05-28,1,1.0,1,5,22,1,0.16666666666666666
1000413833,"COIL,CONDNSR;PN:3397614,F/AC PANEL",1.0,5,2024-05-29,1,1.0,1,5,22,2,0.2
1000413837,"COIL,EVAPORATOR;PN:3397613,F/AC PANEL",1.0,4,2024-05-30,1,1.0,1,5,22,3,0.25
1000303193,"PIPE NRV, PN: 3397522, F/AC PANEL",4.0,7,2024-06-01,1,1.0,1,6,22,5,0.14285714285714285
1000413818,"SENSOR,TEMP;PN:3397537,F/AC PANEL",1.0,3,2024-06-02,1,1.0,1,6,22,6,0.3333333333333333
1000411182,"SENSOR,TEMP;PN:3397534,F/COOLING UNIT",1.0,7,2024-06-03,1,1.0,1,6,23,0,0.14285714285714285
1000431318,PROBE;PN:52125-1,0.0,5,2024-06-05,1,1.0,1,6,23,2,0.2
1000186448,"BRAZING ROD,COPPER,1/8IN",1.0,2,2024-06-06,1,1.0,1,6,23,3,0.5
1000274724,"CARD,DISPLAY,PN:3396282 F/PANEL,338310",1.0,4,2024-06-07,1,1.0,1,6,23,4,0.25
1000303117,DISPLAY;PN:3399008 (632414),0.0,2,2024-06-08,1,1.0,1,6,23,5,0.5
1000431326,"CONTROLLER;DWYER TS2-010,PN:52100-1",0.0,6,2024-06-09,1,1.0,1,6,23,6,0.16666666666666666
1000184566,"AEROSOL CAN,LPG",1.0,3,2024-06-10,1,1.0,1,6,24,0,0.3333333333333333
1000413816,"THERMOSTAT;PN:3397000,F/AC PANEL",0.0,1,2024-06-11,1,1.0,1,6,24,1,1.0
1000411189,"FILTER;DRIER,PN:3397058,F/COOLING UNIT",1.0,7,2024-06-12,1,1.0,1,6,24,2,0.14285714285714285
1000413823,"DRYER;PN:3397015,F/AC PANEL",0.0,3,2024-06-13,1,1.0,1,6,24,3,0.3333333333333333
1000303113,EVAPORATOR;PN:3399008 (632408),0.0,4,2024-06-14,1,1.0,1,6,24,4,0.25
1000303173,FILTER;PN:3399008 (632413),0.0,2,2024-06-15,1,1.0,1,6,24,5,0.5
1000303171,CONDENSER;PN:3399008 (642772),0.0,7,2024-06-16,1,1.0,1,6,24,6,0.14285714285714285
1000310505,"FAN;CONDENSOR,3396007,F/PANEL",3.0,2,2024-06-17,1,1.0,1,6,25,0,0.5
1000413827,"EVAPORATOR;PN:3396005,F/AC PANEL",0.0,5,2024-06-18,1,1.0,1,6,25,1,0.2
1000303113,EVAPORATOR;PN:3399008 (632408),0.0,2,2024-06-19,1,1.0,2,6,25,2,0.5
1000303124,COMPRESSOR;PN:3399008 (632369),0.0,5,2024-06-20,1,1.0,1,6,25,3,0.2
1000413821,"VALVE;PN:3397049,F/AC PANEL",0.0,6,2024-06-21,1,1.0,1,6,25,4,0.16666666666666666
1000465858,"REFRIGERANT;R134A,500GRMS",0.0,7,2024-06-22,1,1.0,1,6,25,5,0.14285714285714285
1000219509,"AUX CONTACTOR,110VAC,2NO+2NC,PN:N22E ,ABB",23.0,7,2024-06-23,6,6.0,6,6,25,6,0.8571428571428571
1000005660,"AUX CONTACTOR,110VAC,4NO,PN:N40E,ABB",25.0,1,2024-06-24,17,17.0,17,6,26,0,17.0
1000005081,"AUX CONTACTOR,110VAC,4NO,PN:3TH30-40-0AF0,SIEMENS",11.0,4,2024-06-25,4,4.0,4,6,26,1,1.0
1000141414,"AUX CONTACTOR,230 VAC,3NO+1NC,PN:3TH30-31-0AP0, SIEMENS",6.0,5,2024-06-26,1,1.0,1,6,26,2,0.2
1000278536,"AUX CONTACTOR,230V,4NO,PN:3TH30-40-0AU0,SIEMENS",2.0,1,2024-06-27,1,1.0,1,6,26,3,1.0
1000219510,"AUX CONTACTOR,24VDC,2NO+2NC,PN:NF22E,ABB",10.0,2,2024-06-28,2,2.0,2,6,26,4,1.0
1000254215,"AUX CONTACTOR,24VDC,4NO,PN:3TH30-40-0BB4,SIEMENS",4.0,2,2024-06-29,1,1.0,1,6,26,5,0.5
1000005151,"POWER CONTACTOR,110VAC,45A,PN:A26-30-10,ABB ",64.0,1,2024-06-30,12,12.0,12,6,26,6,12.0
1000005152,"POWER CONTACTOR,110VAC,55A,PN:A30-30-10,ABB",6.0,7,2024-07-01,1,1.0,1,7,27,0,0.14285714285714285
1000005153,"POWER CONTACTOR,110VAC,60A,PN:A40-30-10,ABB",11.0,2,2024-07-02,7,7.0,7,7,27,1,3.5
1000061361,"POWER CONTACTOR,220VAC,27A,PN:A12-30-10,ABB",3.0,6,2024-07-04,1,1.0,1,7,27,3,0.16666666666666666
1000254211,"POWER CONTACTOR,110VAC,9A,PN:3RT2016-AF01, SIEMENS",35.0,1,2024-07-05,37,37.0,37,7,27,4,37.0
1000261869,"POWER CONTACTOR,220VAC,9A,2NO+2NC,PN:3RT1015-1AP04-3MA0, SIEMENS",8.0,5,2024-07-06,2,2.0,2,7,27,5,0.4
1000149632,"POWER CONTACTOR,220V,20A,PN:3TF31-10-0BM4",1.0,5,2024-07-07,1,1.0,1,7,27,6,0.2
1000254212,"POWER CONTACTOR,110VAC,25A,PN:3RT1026-1AG2, SIEMENS",1.0,5,2024-07-09,1,1.0,1,7,28,1,0.2
1000219513,"POWER CONTACTOR,110VAC,115A,PN:A63-30-00,ABB",5.0,7,2024-07-11,1,1.0,1,7,28,3,0.14285714285714285
1000005155,"POWER CONTACTOR,110VAC,125A,PN:A75-30-00,ABB",4.0,5,2024-07-12,1,1.0,1,7,28,4,0.2
1000376508,"POWER CONTACTOR,220VAC,125A,PN:LC1 D95M7,SCHNEIDER",1.0,6,2024-07-13,1,1.0,1,7,28,5,0.16666666666666666
1000062224,"POWER CONTACTOR,110VAC,160A,PN:A110-30-11,ABB",0.0,5,2024-07-14,1,1.0,1,7,28,6,0.2
1000260569,"POWER CONTACTOR,220VAC,175A,2NO+2NC, 3RT14766AP36",8.0,7,2024-07-15,3,3.0,3,7,29,0,0.42857142857142855
1000092620,"POWER CONTACTOR,220VAC,200A,PN:LC1 F115, SCHNEIDER",2.0,3,2024-07-16,1,1.0,1,7,29,1,0.3333333333333333
1000598187,"POWER CONTACTOR,220VAC,250A,PN:LC1D150P7, SCHNEIDER",1.0,4,2024-07-17,1,1.0,1,7,29,2,0.25
1000453647,"POWER CONTACTOR,110VAC,250A,PN:A145-30-11,ABB",4.0,2,2024-07-18,1,1.0,1,7,29,3,0.5
1000005157,"POWER CONTACTOR,110VAC,275A,PN:A185-30-11,ABB",5.0,3,2024-07-19,3,3.0,3,7,29,4,1.0
1000219514,"POWER CONTACTOR,110VAC,350A,PN:A210-30-11,ABB",6.0,5,2024-07-20,4,4.0,4,7,29,5,0.8
1000475080,"POWER CONTACTOR,110VAC,400A,PN:A260-30-11,ABB",2.0,6,2024-07-21,1,1.0,1,7,29,6,0.16666666666666666
1000005158,"POWER CONTACTOR,110VAC,500A,PN:A300-30-11,ABB",2.0,1,2024-07-22,1,1.0,1,7,30,0,1.0
1000005162,"POWER CONTACTOR,110V-250V,600A,PN:AF400-30-11, ABB",8.0,5,2024-07-23,2,2.0,2,7,30,1,0.4
1000425194,"KIT,CONTACT;A210-30-11,PN:ZL210",2.0,6,2024-07-24,1,1.0,1,7,30,2,0.16666666666666666
1000425193,"KIT,CONTACT;A185-30-11,PN:ZL185",6.0,4,2024-07-25,6,6.0,6,7,30,3,1.5
1000425198,"KIT,CONTACT;A110-30-11,PN:ZL110",9.0,5,2024-07-26,6,6.0,6,7,30,4,1.2
1000300214,"CONTACT;ZL 75,PN:1 SBN 164 103 R1000",1.0,7,2024-07-27,1,1.0,1,7,30,5,0.14285714285714285
1000425195,"KIT,CONTACT;A63-30-00,PN:ZL63",6.0,1,2024-07-28,3,3.0,3,7,30,6,3.0
1000425197,"KIT,CONTACT;AF400-30-11,PN:ZL400",0.0,6,2024-07-29,1,1.0,1,7,31,0,0.16666666666666666
1000425199,"KIT,CONTACT;A145-30-11,PN:ZL145",0.0,6,2024-07-30,1,1.0,1,7,31,1,0.16666666666666666
1000425196,"KIT,CONTACT;A75-30-00,PN:ZL75",0.0,6,2024-07-31,1,1.0,1,7,31,2,0.16666666666666666
1000473210,"LIGHT;LED,PN:LWV12-70-CDL, 70W",24.0,4,2024-08-01,18,18.0,18,8,31,3,4.5
1000413800,"LIGHT,LED,WELL GLASS, 40W",16.0,5,2024-08-02,4,4.0,4,8,31,4,0.8
1000461482,"LIGHT;LED, FLOOD LIGHT, 90W",29.0,4,2024-08-03,15,15.0,15,8,31,5,3.75
1000508021,"LIGHT;LED HIGHBAY, 150W",100.0,2,2024-08-04,6,6.0,6,8,31,6,3.0
1000603950,"LIGHT;LED HIGHBAY,PN:911401873981, 150W (Light weight)",0.0,2,2024-08-05,1,1.0,1,8,32,0,0.5
1000522143,"LAMP;LED, 37W",16.0,5,2024-08-06,11,11.0,11,8,32,1,2.2
1000482981,"LIGHT;LED,FLOOD LIGHT, 200W",2.0,7,2024-08-07,1,1.0,1,8,32,2,0.14285714285714285
1000555866,"LIGHT;LED,MN:LFLPI-400CDL/60, 400W",5.0,4,2024-08-08,1,1.0,1,8,32,3,0.25
1000306971,Instrument Skinned cable,600.0,1,2024-09-17,339,339.0,339,9,38,1,339.0
1000306971,Instrument Skinned cable,520.0,1,2024-09-18,207,273.0,546,9,38,2,207.0
1000306971,Instrument Skinned cable (old),150.0,2,2024-09-19,95,95.0,95,9,38,3,47.5
1000024774,"OIL SEAL,RUBBER,30X47X7MM#",25.0,5,2024-09-23,13,13.0,13,9,39,0,2.6
1000174985,"OIL SEAL,RBR,35X52X7MM",137.0,7,2024-09-25,62,62.0,62,9,39,2,8.857142857142858
1000064428,"OIL SEAL,35X47X7MM",26.0,6,2024-09-26,10,10.0,10,9,39,3,1.6666666666666667
1000024980,"OIL SEAL,RUBBER,40X52X7MM",31.0,5,2024-09-28,16,16.0,16,9,39,5,3.2
1000024795,"OIL SEAL,RUBBER,40X55X7MM#",16.0,3,2024-09-29,1,1.0,1,9,39,6,0.3333333333333333
1000203716,"OIL SEAL,RBR,45X65X8MM",12.0,3,2024-10-01,4,4.0,4,10,40,1,1.3333333333333333
1000228906,"OIL SEAL,PU,65X85X10MM",49.0,7,2024-10-02,26,26.0,26,10,40,2,3.7142857142857144
1000024879,"OIL SEAL,RUBBER,80X100X10MM#",43.0,1,2024-10-03,25,25.0,25,10,40,3,25.0
1000250908,"OIL SEAL,PN:106178",0.0,2,2024-10-04,1,1.0,1,10,40,4,0.5
1000250922,"OIL SEAL,PN:13228811",0.0,5,2024-10-05,1,1.0,1,10,40,5,0.2
1000250921,"OIL SEAL,PN:106062",0.0,2,2024-10-06,1,1.0,1,10,40,6,0.5
1000250909,"OIL SEAL,PN:106232",0.0,2,2024-10-07,1,1.0,1,10,41,0,0.5
1000195360,"DC Gland, 22 mm",0.0,4,2024-10-14,1,1.0,1,10,42,0,0.25
1000195412,"DC Gland, 32 mm",0.0,5,2024-10-16,1,1.0,1,10,42,2,0.2
1000537943,"DC Gland, 35 mm",0.0,2,2024-10-17,1,1.0,1,10,42,3,0.5
